number	korean	notes
401	담배
402	답
403	답답하다
404	답장
405	대
406	대구	부산
407	대답
408	대부분
409	대사관
410	대전
411	대학	중학
412	대학교	중학교
413	대학생	중학생
414	대학원
415	대화
416	대회
417	댁
418	더
419	더럽다	깨끗하다
420	더욱
421	덕분
422	던지다
423	덥다	춥다
424	데려가다	데려오다
425	데려오다	데려가다
426	데이트
427	도
428	도로
429	도서관
430	도시	시골
431	도와주다
432	도움
433	도착
434	독서
435	독일
436	돈
437	돈가스
438	돌
439	돌다
440	돌려주다
441	돌리다
442	돌아가다	돌아오다
443	돌아오다	돌아가다
444	돕다
445	동네
446	동대문	남대문
447	동물
448	동물원
449	동생	형
450	동시
451	동안
452	동전
453	동쪽	서쪽
454	돼지
455	돼지고기
456	되다
457	-되다
458	된장	고추장
459	된장찌개
460	두
461	두껍다	얇다
462	두다
463	두부
464	두세
465	두통
466	둘
467	둘째
468	뒤	앞
469	뒤쪽	앞쪽
470	드디어
471	드라마
472	드리다
473	듣다
474	들다
475	들다
476	들르다
477	들리다
478	들어가다	들어오다
479	들어오다	들어가다
480	등
481	등산
482	디자인
483	따뜻하다	차갑다
484	따로	함께
485	딸	아들
486	딸기
487	땀
488	땅
489	때
490	떠나다
491	떠들다
492	떡
493	떡국
494	떡볶이
495	떨어지다
496	또
497	또는
498	똑같다
499	똑같이
500	똑똑하다
