number	korean	notes
1001	싱겁다	맵다
1002	싸다	비싸다
1003	싸다
1004	싸우다
1005	쌀
1006	쌀쌀하다
1007	쌓다
1008	썰다
1009	쓰다
1010	쓰다
1011	쓰다	달다
1012	쓰다
1013	쓰레기
1014	쓰레기통
1015	씨
1016	씹다
1017	씻다
1018	아
1019	아가씨
1020	아기
1021	아까
1022	아나운서
1023	아내	남편
1024	아니	예
1025	아니다
1026	아니요	예
1027	아들	딸
1028	아래	위
1029	아래쪽	위쪽
1030	아르바이트
1031	아름답다	못생기다
1032	아마
1033	아무
1034	아무것
1035	아무리
1036	아버님	어머님
1037	아버지	어머니
1038	아빠	엄마
1039	아이
1040	아이스크림
1041	아저씨	아주머니
1042	아주
1043	아주머니	아저씨
1044	아줌마
1045	아직
1046	아침	저녁
1047	아파트
1048	아프다
1049	아홉
1050	아흔
1051	악기
1052	안	밖
1053	안
1054	안개
1055	안경
1056	안내
1057	안내문
1058	안녕
1059	안녕히
1060	안다	모르다
1061	안되다
1062	안전	위험
1063	안쪽	밖쪽
1064	앉다	서다
1065	알다	모르다
1066	알리다
1067	알맞다
1068	알아보다
1069	앞	뒤
1070	앞쪽	뒤쪽
1071	애
1072	애인
1073	앨범
1074	야
1075	야구
1076	야채
1077	약
1078	약
1079	약간
1080	약국
1081	약사
1082	약속
1083	약하다	강하다
1084	얇다	두껍다
1085	양말
1086	양복
1087	양식
1088	양식집
1089	양치질
1090	얘기	이야기
1091	어
1092	어깨
1093	어느
1094	어둡다	밝다
1095	어디	여기
1096	어떠하다
1097	어떤
1098	어떻다
1099	어렵다	쉽다
1100	어른	아이
