number	korean	notes
501	똑바로
502	뚱뚱하다	날씬하다
503	뛰다	걷다
504	뛰어가다	걸어가다
505	뜨겁다	차갑다
506	뜨다	감다
507	뜻	의미
508	라디오
509	라면
510	러시아
511	레스토랑	식당
512	마당
513	마르다
514	마리
515	마시다	먹다
516	마을
517	마음	마음
518	마중
519	마지막	처음
520	마치다	시작하다
521	마트
522	마흔
523	막걸리
524	막히다
525	만
526	만나다
527	만두
528	만들다
529	만약
530	만일
531	만지다
532	만화
533	많다	적다
534	많이	조금
535	말
536	말
537	말	시작
538	말다	하다
539	말레이시아
540	말씀	말
541	맑다	흐리다
542	맛
543	맛없다	맛있다
544	맛있다	맛없다
545	맞다	틀리다
546	맞추다
547	매년
548	매다
549	매달
550	매우	아주
551	매일
552	매주
553	매표소
554	맥주	소주
555	맵다	싱겁다
556	머리	발
557	머리카락
558	먹다	마시다
559	먼저	나중
560	멀다	가깝다
561	멀리	가까이
562	멈추다
563	멋
564	멋있다
565	메뉴
566	메다
567	메모
568	메시지
569	메일	편지
570	며칠
571	명
572	명절	휴일
573	몇
574	모기
575	모두
576	모든
577	모레	그저께
578	모르다	알다
579	모습
580	모시다
581	모양
582	모으다
583	모이다
584	모임	회의
585	모자
586	모자라다
587	목
588	목걸이	귀걸이
589	목도리
590	목소리
591	목요일
592	목욕
593	목욕탕
594	목적
595	몸
596	못
597	못생기다	잘생기다
598	못하다
599	몽골
600	무
