number	korean	notes
201	그만두다
202	그분
203	그저께	모레
204	그쪽	이쪽
205	그치다
206	극장
207	근처
208	글	글씨
209	글쎄
210	글쎄요
211	글씨	글자
212	글자	글씨
213	금방
214	금요일
215	금지
216	급하다
217	기간
218	기다리다
219	기르다
220	기름
221	기말시험	중간시험
222	기분
223	기뻐하다
224	기쁘다	슬프다
225	기쁨	슬픔
226	기숙사
227	기억
228	기억나다
229	기온	온도
230	기자
231	기차
232	기차역
233	기차표
234	기침
235	기타
236	기회
237	긴장
238	길	도로
239	길다	짧다
240	길이
241	김
242	김밥
243	김치
244	김치찌개
245	깊다	얕다
246	깊이
247	까만색	하얀색
248	까맣다	하얗다
249	깎다
250	깜짝
251	깨끗이
252	깨끗하다	더럽다
253	깨다	자다
254	꺼내다	넣다
255	껌
256	꼭
257	꽃
258	꽃다발
259	꽃병
260	꽃집
261	꾸다	꿈
262	꿈	꾸다
263	끄다	켜다
264	끊다
265	끓다
266	끓이다
267	끝	시작
268	끝나다	시작하다
269	끝내다	시작하다
270	끼다
271	나
272	나가다	나오다
273	나누다
274	나다
275	나라	국가
276	나머지
277	나무
278	나쁘다	좋다
279	나오다	나가다
280	나이	연세
281	나중
282	나타나다
283	나흘	사흘
284	낚시
285	날	하루
286	날다
287	날씨	기후
288	날씬하다	뚱뚱하다
289	날아다니다
290	날짜
291	남
292	남기다
293	남녀
294	남다
295	남대문
296	남동생	여동생
297	남산
298	남성	여성
299	남자	여자
300	남쪽	북쪽
